province,district,division,location,sublocation,male,female,total,households,area_sqkm,density
NYANZA,GUCHA,NYACHEKI,BASSI BORABU,RIOSUGO,4496,5078,9574,2069,10.52,910.27
NYANZA,GUCHA,NYACHEKI,GIONSARIA,NYANTIRA,3033,3413,6446,1432,6.73,957.63
NYANZA,GUCHA,NYACHEKI,GIONSARIA,RIONTWEKA,1541,1738,3279,697,3.13,1047.5
NYANZA,GUCHA,NYACHEKI,NYACHEKI,BORANGI,1397,1574,2971,610,5.14,577.77
NYANZA,GUCHA,NYACHEKI,NYACHEKI,ISENA,2830,3277,6107,1186,9.43,647.67
NYANZA,GUCHA,NYACHEKI,NYACHEKI,RIOMORO,2127,2357,4484,926,6.47,693
NYANZA,GUCHA,NYACHEKI,RIGENA,RITUMBE,3250,3810,7060,1401,8.04,878.47
NYANZA,GUCHA,NYACHEKI,RIGENA,ROGONGO,2338,2658,4996,1088,6.93,721.24
NYANZA,GUCHA,NYAMACHE,BASSI CENTRAL,EMENWA,3387,3716,7103,1470,10.08,704.51
NYANZA,GUCHA,NYAMACHE,BASSI CENTRAL,KEGOCHI,3215,3592,6807,1468,10.42,653.07
NYANZA,GUCHA,NYAMACHE,BASSI CENTRAL,MAJI-MAZURI,2232,2453,4685,950,7.28,643.8
NYANZA,GUCHA,NYAMACHE,BASSI CENTRAL,NYOERA,2308,2443,4751,1035,5.36,886.66
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE EAST,KIOBEGI,1439,1517,2956,655,4.87,606.65
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE EAST,MASISI / IGOMA,2781,3071,5852,1278,3.3,1771.88
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE EAST,OMOKONGE,2316,2644,4960,1021,5.46,909.07
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE EAST,TURWA,2516,2886,5402,1146,7.46,723.89
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE WEST,GIONSERI,1949,2285,4234,884,8.69,487.38
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE WEST,MOSORA,1013,1041,2054,405,3.72,551.93
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE WEST,NYABISA,1215,1335,2550,539,2.97,859.71
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE WEST,NYACHENGE,1385,1500,2885,554,3.25,887.23
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE WEST,OMUSARIA,1798,2010,3808,766,3.83,993.66
NYANZA,GUCHA,NYAMACHE,BASSI MASIGE WEST,OROGARE,1408,1553,2961,607,5.09,581.75
NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,KANYIMBO,5112,5423,10535,2214,11.49,916.51
NYANZA,GUCHA,OGEMBO,MAJOGE CHACHE,MISESI,6025,6922,12947,2740,16.3,794.47
NYANZA,GUCHA,OGEMBO,SENGERA,BOSOTI,8816,9558,18374,3670,23.43,784.26
NYANZA,GUCHA,OGEMBO,SENGERA,NYAISERO,8910,9567,18477,3689,24.11,766.38
NYANZA,GUCHA,OGEMBO,TENDERE,BOOCHI,6641,7197,13838,2997,15.21,909.82
NYANZA,GUCHA,OGEMBO,TENDERE,KARAGIA,2865,3149,6014,1217,6.6,911.75
NYANZA,GUCHA,OGEMBO,TENDERE,MANGERE,3843,4095,7938,1909,4.91,1617.92
NYANZA,GUCHA,OGEMBO,TENDERE,NYANSAKIA,2586,2821,5407,1209,4.24,1273.97
NYANZA,GUCHA,SAMETA,BASSI BOITANGARE,IGARE,3626,3794,7420,1600,10.56,702.7
NYANZA,GUCHA,SAMETA,BASSI BOITANGARE,NYAMAGWA,3209,3604,6813,1438,8.24,826.49
NYANZA,GUCHA,SAMETA,BASSI CHACHE,BOGETAORIO II,2149,2368,4517,906,5.79,780.17
NYANZA,GUCHA,SAMETA,BASSI CHACHE,ETORA,2854,3203,6057,1281,8.73,694.17
NYANZA,GUCHA,SAMETA,BASSI CHACHE,GIASAIGA,4137,4585,8722,1893,8.74,997.72
NYANZA,GUCHA,SAMETA,BASSI CHACHE,SAMETA,3327,3023,6350,1462,6.46,983.38
NYANZA,GUCHA,SAMETA,MOKWERERO,KENYERERE,4222,4617,8839,1860,11.69,756.06
NYANZA,GUCHA,SAMETA,MOKWERERO,KIONGONGI,3056,3273,6329,1198,6.99,904.84
NYANZA,GUCHA,SAMETA,NYANGITI,GESURE,1953,2171,4124,832,5.5,750.16
NYANZA,GUCHA,SAMETA,NYANGITI,GETENGA,2190,2451,4641,974,5.27,880.81
NYANZA,GUCHA SOUTH,ETAGO,CHITAGO,AMAKARA,4065,4359,8424,1704,13.4,628.82
NYANZA,GUCHA SOUTH,ETAGO,CHITAGO,BOIGE,1645,1771,3416,733,3.8,898.95
NYANZA,GUCHA SOUTH,ETAGO,GETENGA,BOSAGA,611,733,1344,263,2.72,493.74
NYANZA,GUCHA SOUTH,ETAGO,GETENGA,MUMA,3105,3437,6542,1233,9.79,667.95
NYANZA,GUCHA SOUTH,ETAGO,GETENGA,NYARAMBA,3307,3712,7019,1409,8.72,805.05
NYANZA,GUCHA SOUTH,ETAGO,NYANSAKIA,EBURI,2145,2243,4388,813,8.14,539.21
NYANZA,GUCHA SOUTH,ETAGO,NYANSAKIA,NYATARIO,2969,3128,6097,1177,9.96,612.38
NYANZA,GUCHA SOUTH,ETAGO,OTENDO,NDONYO,3322,3388,6710,1124,9.19,729.84
NYANZA,GUCHA SOUTH,ETAGO,OTENDO,NYABERA,4649,4767,9416,1752,15.39,611.65
NYANZA,GUCHA SOUTH,ETAGO,S/ MUGIRAGO BORABU,BOTABORI,3556,3813,7369,1286,7.98,923.48
NYANZA,GUCHA SOUTH,ETAGO,S/ MUGIRAGO BORABU,KIAGWARE,2601,2658,5259,1017,5.07,1036.62
NYANZA,GUCHA SOUTH,ETAGO,S/ MUGIRAGO BORABU,MONIANKU,2290,2499,4789,1010,3.03,1581.94
NYANZA,GUCHA SOUTH,ETAGO,S/ MUGIRAGO BORABU,NYAMONDO,4826,5330,10156,1989,11.11,914.17
NYANZA,GUCHA SOUTH,NYAMARAMBE,NYAKEMBENE,BOIKANGA,4929,5375,10304,2145,15.47,665.95
NYANZA,GUCHA SOUTH,NYAMARAMBE,NYAKEMBENE,IKORO,2966,3287,6253,1344,8.53,732.78
NYANZA,GUCHA SOUTH,NYAMARAMBE,NYAKEMBENE,NYAKORERE,1594,1715,3309,639,5.05,655.12
NYANZA,GUCHA SOUTH,NYAMARAMBE,S / MUGIRANGO CENTRAL,BOGETENGA,5221,5724,10945,2320,13.58,805.84
NYANZA,GUCHA SOUTH,NYAMARAMBE,S / MUGIRANGO CENTRAL,BOMONYAMA,4777,5110,9887,1934,14.51,681.53
NYANZA,GUCHA SOUTH,NYAMARAMBE,S / MUGIRANGO CENTRAL,NYANSORE,2543,2764,5307,1094,5.78,918.18
NYANZA,GUCHA SOUTH,NYAMARAMBE,S/ MUGIRAGO CHACHE,BOMONYARA,3951,4225,8176,1719,10.01,817.02
NYANZA,GUCHA SOUTH,NYAMARAMBE,S/ MUGIRAGO CHACHE,BOSINANGE,5386,5811,11197,2327,11.73,954.81
NYANZA,GUCHA SOUTH,NYAMARAMBE,S/ MUGIRAGO CHACHE,TABAKA,6108,6634,12742,2814,11.26,1131.35
NYANZA,HOMABAY,ASEGO,EAST KANYADA,KALANYA KANYANGO,6965,7562,14527,3188,30.24,480.41
NYANZA,HOMABAY,ASEGO,EAST KANYADA,KANYACH-KACHAR,3609,4129,7738,1662,25.6,302.27
NYANZA,HOMABAY,ASEGO,EAST KANYADA,KOBWOLA KOGWANG,3204,3529,6733,1444,17.9,376.19
NYANZA,HOMABAY,ASEGO,EAST KANYADA,KOTHIDHA,4200,4702,8902,1945,30.34,293.4
NYANZA,HOMABAY,ASEGO,HOMA BAY TOWN,ARUJO,9431,10337,19768,4997,13.26,1490.93
NYANZA,HOMABAY,ASEGO,HOMA BAY TOWN,ASEGO,4394,4720,9114,2096,5.42,1682.64
NYANZA,HOMABAY,ASEGO,HOMA BAY TOWN,HOMA BAY TOWN,3430,3504,6934,1761,2.6,2670.52
NYANZA,HOMABAY,ASEGO,WEST KANYADA,KATUMA,2142,2400,4542,897,15.5,293
NYANZA,HOMABAY,ASEGO,WEST KANYADA,KOTIENO,1054,1141,2195,446,8.29,264.87
NYANZA,HOMABAY,ASEGO,WEST KANYADA,NORTH KANYABALA,3167,3537,6704,1430,25.82,259.67
NYANZA,HOMABAY,ASEGO,WEST KANYADA,SOUTH KANYABALA,1525,1760,3285,738,10.37,316.87
NYANZA,HOMABAY,KOBAMA,EAST KWABWAI,KACHUTH,1532,1720,3252,633,13.61,238.89
NYANZA,HOMABAY,KOBAMA,EAST KWABWAI,KAMDAR KANYOLO,2052,2345,4397,981,13.79,318.94
NYANZA,HOMABAY,KOBAMA,EAST KWABWAI,KAMDAR KAWANGA,1875,2046,3921,784,19.38,202.27
NYANZA,HOMABAY,KOBAMA,EAST KWABWAI,KAMDAR KODONDO,2246,2433,4679,1015,26.2,178.57
NYANZA,HOMABAY,KOBAMA,WEST KWABWAI,KADHOLA,1972,2193,4165,880,18.92,220.1
NYANZA,HOMABAY,KOBAMA,WEST KWABWAI,KASIRIME,2661,2959,5620,1163,24,234.12
NYANZA,HOMABAY,KOBAMA,WEST KWABWAI,KASIRIME KAWANGA,1321,1427,2748,409,8.25,333.19
NYANZA,HOMABAY,KOBAMA,WEST KWABWAI,RACHAR,1359,1455,2814,511,16.18,173.9
NYANZA,HOMABAY,NDHIWA,CENTRAL KANYAMWA,KABONYO,4693,5277,9970,2043,46.11,216.22
NYANZA,HOMABAY,NDHIWA,CENTRAL KANYAMWA,KWANDIKU,2536,2738,5274,1136,17.99,293.12
NYANZA,HOMABAY,NDHIWA,NORTH KANYAMWA,KAKAETA,1101,1137,2238,466,9.13,245.24
NYANZA,HOMABAY,NDHIWA,NORTH KANYAMWA,KOCHIENG EAST.,960,980,1940,428,9.05,214.37
NYANZA,HOMABAY,NDHIWA,NORTH KANYAMWA,KOCHIENG WEST,1117,1199,2316,485,9.52,243.38
NYANZA,HOMABAY,NDHIWA,NORTH KANYAMWA,KOMUNGU,1333,1459,2792,591,10.86,257.16
NYANZA,HOMABAY,NDHIWA,SOUTH KANYAMWA,KACHOLA,2041,2282,4323,919,16.75,258.05
NYANZA,HOMABAY,NDHIWA,SOUTH KANYAMWA,KADWET,1388,1600,2988,684,11.22,266.3
NYANZA,HOMABAY,NDHIWA,SOUTH KANYAMWA,KAJWANG,3237,3608,6845,1472,33.99,201.41
NYANZA,HOMABAY,NDHIWA,WEST KANYAMWA,KAYAMBO,6334,7036,13370,3018,52.16,256.35
NYANZA,HOMABAY,NDHIWA,WEST KANYAMWA,KWAMO,2103,2241,4344,941,20.3,214.02
NYANZA,HOMABAY,NYARONGI,CENTRAL KANYIDOTO,KAGANDA NORTH,2018,2073,4091,680,7.7,531.08
NYANZA,HOMABAY,NYARONGI,CENTRAL KANYIDOTO,KAGANDA SOUTH,933,1079,2012,462,9.22,218.26
NYANZA,HOMABAY,NYARONGI,NORTH KANYIKELA,NORTH KANYIKELA,1455,1648,3103,695,13.1,236.83
NYANZA,HOMABAY,NYARONGI,SOUTH KANYIKELA,SOUTH KANYIKELA,1544,1636,3180,670,16.55,192.11
NYANZA,HOMABAY,NYARONGI,WEST .KANYIDOTO,NORTH KABURA,2563,2899,5462,1215,20.48,266.71
NYANZA,HOMABAY,NYARONGI,WEST .KANYIDOTO,SOUTH KABURA,2304,2462,4766,975,29.93,159.25
NYANZA,HOMABAY,RANGWE,CENTRAL GEM,GENGA,5177,5559,10736,2246,27.42,391.49
NYANZA,HOMABAY,RANGWE,CENTRAL GEM,KAJULU,5345,5966,11311,2232,22.31,506.89
NYANZA,HOMABAY,RANGWE,CENTRAL KOCHIA,KORAYO,2260,2606,4866,1098,12.9,377.21
NYANZA,HOMABAY,RANGWE,CENTRAL KOCHIA,KOWILI,2962,3261,6223,1353,18.23,341.35
NYANZA,HOMABAY,RANGWE,EAST GEM,KOTIENO,3178,3474,6652,1446,23.44,283.82
NYANZA,HOMABAY,RANGWE,EAST GEM,KOYOLO,2339,2628,4967,1121,14.02,354.4
NYANZA,HOMABAY,RANGWE,EAST KAGAN,KANYARWANDA,2274,2646,4920,1038,14.04,350.41
NYANZA,HOMABAY,RANGWE,EAST KAGAN,KOMENYA,3307,3785,7092,1411,18.1,391.78
NYANZA,HOMABAY,RANGWE,EAST KOCHIA,KAMENYA,4271,4780,9051,2002,25.73,351.83
NYANZA,HOMABAY,RANGWE,GONGO,GONGO,4722,4847,9569,1523,16.8,569.46
NYANZA,HOMABAY,RANGWE,WEST GEM,KAMAGAWI,1550,1771,3321,728,10.19,325.93
NYANZA,HOMABAY,RANGWE,WEST GEM,KANYANJWA,2679,2975,5654,1283,17.26,327.55
NYANZA,HOMABAY,RANGWE,WEST GEM,KOMOLO,1989,2229,4218,880,13.27,317.93
NYANZA,HOMABAY,RANGWE,WEST KAGAN,KANYIRIEMA,2469,2779,5248,1178,15.94,329.17
NYANZA,HOMABAY,RANGWE,WEST KAGAN,KOKOKO,1684,2040,3724,855,11.45,325.37
NYANZA,HOMABAY,RANGWE,WEST KOCHIA,KANAM,1409,1564,2973,679,6.19,480.59
NYANZA,HOMABAY,RANGWE,WEST KOCHIA,KAURA,1619,1822,3441,740,5.86,587.14
NYANZA,HOMABAY,RIANA,CENTRAL KABUOCH,KARADING,3540,3972,7512,1630,24.53,306.25
NYANZA,HOMABAY,RIANA,CENTRAL KABUOCH,KAWERE KAWUOR,3433,3699,7132,1626,29.46,242.12
NYANZA,HOMABAY,RIANA,CENTRAL KABUOCH,KONYANGO,2307,2538,4845,1076,14.83,326.79
NYANZA,HOMABAY,RIANA,NORTH KABUOCH,KACHWANYA,1348,1504,2852,616,9.35,305.17
NYANZA,HOMABAY,RIANA,NORTH KABUOCH,KONYANGO,1033,1203,2236,508,8.13,275.2
NYANZA,HOMABAY,RIANA,SOUTH KABUOCH,KAGURIA/KAMENYA,4910,5496,10406,2363,34.29,303.43
NYANZA,HOMABAY,RIANA,SOUTH KABUOCH,KOBITA,3728,4075,7803,1837,31.57,247.17
NYANZA,HOMABAY,RIANA,SOUTH KABUOCH,KOGUTA,3869,4254,8123,1832,33.74,240.77
NYANZA,HOMABAY,RIANA,WEST KABUOCH,KACHIENG EAST.,2741,3011,5752,1276,21.88,262.86
NYANZA,HOMABAY,RIANA,WEST KABUOCH,KACHIENG WEST.,2364,2577,4941,1103,29.25,168.94
NYANZA,KISII CENTRAL,KEUMBU,IBENO,CHIRICHIRO,2007,2225,4232,879,6.67,634.2
NYANZA,KISII CENTRAL,KEUMBU,IBENO,KABOSI,2426,2747,5173,1170,8.23,628.45
NYANZA,KISII CENTRAL,KEUMBU,IBENO,KERERA,2033,2097,4130,875,7.16,576.86
NYANZA,KISII CENTRAL,KEUMBU,IBENO,KIRWA,1639,1769,3408,742,5.24,650.67
NYANZA,KISII CENTRAL,KEUMBU,IBENO,NYAMAGWA,1805,1962,3767,802,5.08,741.54
NYANZA,KISII CENTRAL,KEUMBU,KEUMBU,BIRONGO,2605,2947,5552,1216,7.57,733.57
NYANZA,KISII CENTRAL,KEUMBU,KEUMBU,BOMWAGI,2111,2436,4547,1002,3.29,1381.14
NYANZA,KISII CENTRAL,KEUMBU,KEUMBU,NYAMWARE,5102,5375,10477,2219,12,873
NYANZA,KISII CENTRAL,KEUMBU,KEUMBU,TARACHA,6498,7318,13816,2859,15.65,882.95
NYANZA,KISII CENTRAL,KIOGORO,BOSONGO,BOBARACHO,4459,4635,9094,2076,5.21,1744.62
NYANZA,KISII CENTRAL,KIOGORO,BOSONGO,NYANCHWA,2686,2729,5415,1387,2.19,2467.64
NYANZA,KISII CENTRAL,KIOGORO,BOSONGO,NYAURA,8806,8950,17756,4587,4.13,4303.44
NYANZA,KISII CENTRAL,KIOGORO,KEGATI,KEGATI,3393,3539,6932,1490,7.8,888.42
NYANZA,KISII CENTRAL,KIOGORO,KEGATI,NYAMEMISO,1934,2175,4109,844,4.52,908.57
NYANZA,KISII CENTRAL,KIOGORO,KEGATI,NYANGURU,4506,4697,9203,1873,12.02,765.81
NYANZA,KISII CENTRAL,KIOGORO,KIOGORO,BORONYI,2694,2996,5690,1240,6,948.21
NYANZA,KISII CENTRAL,KIOGORO,KIOGORO,MASONGO,4335,4697,9032,1828,11.5,785.49
NYANZA,KISII CENTRAL,KIOGORO,KIOGORO,MATUNWA,1697,1822,3519,780,5.17,681.15
NYANZA,KISII CENTRAL,KIOGORO,KIOGORO,NYAGUTA,1832,2061,3893,818,4.89,796.31
NYANZA,KISII CENTRAL,MARANI,KEGOGI,METEMBE,4688,5263,9951,2155,12.91,771.01
NYANZA,KISII CENTRAL,MARANI,KEGOGI,NGOKORO,4942,5665,10607,2260,9.34,1136.1
NYANZA,KISII CENTRAL,MARANI,MWAGICHANA,IGEMO,4949,5535,10484,2416,10.3,1018
NYANZA,KISII CENTRAL,MARANI,MWAGICHANA,KIOMOONCHA,2985,3395,6380,1386,5.8,1099.62
NYANZA,KISII CENTRAL,MARANI,MWAKIBAGENDI,NYAMAGE,2548,2901,5449,1135,7.15,761.96
NYANZA,KISII CENTRAL,MARANI,MWAKIBAGENDI,ONYWERE,2755,3093,5848,1295,6.89,848.77
NYANZA,KISII CENTRAL,MARANI,MWAMONARI,NYAKEIRI,3227,3660,6887,1478,7.64,901.24
NYANZA,KISII CENTRAL,MARANI,MWAMONARI,RIOMA,4729,5401,10130,2199,11.61,872.34
NYANZA,KISII CENTRAL,MARANI,NGENYI,GESANGERO,4064,4385,8449,1846,13.79,612.56
NYANZA,KISII CENTRAL,MARANI,NGENYI,IKURUMA,5424,6049,11473,2485,15.01,764.22
NYANZA,KISII CENTRAL,MARANI,NGENYI,MATONGO,3504,4185,7689,1768,9.58,802.24
NYANZA,KISII CENTRAL,MARANI,SENSI,KIONGANYO,2098,2474,4572,1050,5.72,799.97
NYANZA,KISII CENTRAL,MARANI,SENSI,SENSI,2736,3214,5950,1336,8.05,739.27
NYANZA,KISII CENTRAL,MOSOCHO,BOGEKA,GESONI,3627,3875,7502,1576,7.53,996.35
NYANZA,KISII CENTRAL,MOSOCHO,BOGEKA,MOGUSI,2707,3045,5752,1212,6.78,848.13
NYANZA,KISII CENTRAL,MOSOCHO,ETORA,BIGEGE,2868,3197,6065,1300,6.56,924.04
NYANZA,KISII CENTRAL,MOSOCHO,ETORA,RAGANGA,3020,3465,6485,1338,9.71,667.6
NYANZA,KISII CENTRAL,MOSOCHO,NYAKOE,BONYAGATANYI,4024,4668,8692,1791,8.3,1047.78
NYANZA,KISII CENTRAL,MOSOCHO,NYAKOE,IRANDA,4684,5082,9766,2027,9.93,983.41
NYANZA,KISII CENTRAL,MOSOCHO,NYAMACHEMANGE,MATIEKO,3724,4170,7894,1660,10.94,721.48
NYANZA,KISII CENTRAL,MOSOCHO,NYAMACHEMANGE,SANTA,2085,2343,4428,957,5.53,801.2
NYANZA,KISII CENTRAL,MOSOCHO,NYANGURU,NYAGISAI,1007,1125,2132,477,2.68,796.8
NYANZA,KISII CENTRAL,MOSOCHO,NYANGURU,RIETEBA,1170,1336,2506,560,3.05,821.75
NYANZA,KISII CENTRAL,MOSOCHO,NYATIEKO,MWAMANWA,4650,5383,10033,2179,9.99,1004.25
NYANZA,KISII CENTRAL,MOSOCHO,NYATIEKO,MWAMOSIOMA,5051,5462,10513,2216,7.93,1325.46
NYANZA,KISII CENTRAL,MOSOCHO,TOWNSHIP,MWAMOSIOMA,22458,22257,44715,11513,14.42,3101.96
NYANZA,KISII CENTRAL,MOSOCHO,TOWNSHIP,TOWNSHIP,3111,2537,5648,1124,1.05,5373.42
NYANZA,KISII SOUTH,SUNEKA,BOGIAKUMU,BOGIAKUMU,4656,4960,9616,2026,7.69,1250.5
NYANZA,KISII SOUTH,SUNEKA,BOGIAKUMU,BOMWANDA,5010,5312,10322,2192,6.86,1505.65
NYANZA,KISII SOUTH,SUNEKA,BOGIAKUMU,BONYANDO,3796,3960,7756,1661,7.27,1067.13
NYANZA,KISII SOUTH,SUNEKA,BOMARIBA,BOMARIBA,2420,2745,5165,1053,6.93,744.78
NYANZA,KISII SOUTH,SUNEKA,BOMARIBA,BOROKO,3421,3895,7316,1564,6.9,1059.8
NYANZA,KISII SOUTH,SUNEKA,BOMARIBA,KEBOYE,3835,4302,8137,1642,14.49,561.66
NYANZA,KISII SOUTH,SUNEKA,BOMORENDA,BOMAKOMBI,3399,4026,7425,1504,6.01,1234.82
NYANZA,KISII SOUTH,SUNEKA,BOMORENDA,BOMWANCHA,1599,1768,3367,693,2.52,1334.42
NYANZA,KISII SOUTH,SUNEKA,BOMORENDA,BONYANCHAIRE,3697,4034,7731,1759,4.43,1746.29
NYANZA,KISII SOUTH,SUNEKA,BOMORENDA,BONYAORO,3160,3366,6526,1398,5.39,1209.84
NYANZA,KISII SOUTH,SUNEKA,IYABE,BOKEIRE,3292,3611,6903,1461,8.41,820.51
NYANZA,KISII SOUTH,SUNEKA,IYABE,BOMOKORA,6508,7080,13588,2814,18.82,721.81
NYANZA,KISII SOUTH,SUNEKA,RIANA,BOGITAA,4888,5486,10374,2203,16.35,634.65
NYANZA,KISII SOUTH,SUNEKA,RIANA,NYAMWARI,4901,5488,10389,2079,14.93,695.98
NYANZA,KISUMU EAST,KADIBO,BWANDA,CENTRAL BWANDA,1111,1193,2304,467,6.55,351.93
NYANZA,KISUMU EAST,KADIBO,BWANDA,UPPER BWANDA,1710,1896,3606,793,5.66,637.52
NYANZA,KISUMU EAST,KADIBO,EAST KOCHIENG,OKANA,1860,2031,3891,856,13.35,291.55
NYANZA,KISUMU EAST,KADIBO,EAST KOCHIENG,RABUOR (KOCHIENG),3399,3736,7135,1521,14.96,476.82
NYANZA,KISUMU EAST,KADIBO,KANYAGWAL,ANYURO,680,691,1371,289,6.67,205.58
NYANZA,KISUMU EAST,KADIBO,KANYAGWAL,OGENYA,1231,1321,2552,531,16.65,153.27
NYANZA,KISUMU EAST,KADIBO,KATHO,KAMAYOGA,1227,1319,2546,543,5.26,484.37
NYANZA,KISUMU EAST,KADIBO,KATHO,KOTIENO,1599,1808,3407,745,7.68,443.6
NYANZA,KISUMU EAST,KADIBO,KAWINO NORTH,KABONYO IRRIGATION,1248,1281,2529,532,18.44,137.16
NYANZA,KISUMU EAST,KADIBO,KAWINO NORTH,KAPIYO,1294,1354,2648,561,2.9,914.33
NYANZA,KISUMU EAST,KADIBO,KAWINO NORTH,KOLAL,1638,1778,3416,728,6.35,538.34
NYANZA,KISUMU EAST,KADIBO,KAWINO SOUTH,KADHIAMBO,949,967,1916,362,7.05,271.86
NYANZA,KISUMU EAST,KADIBO,KAWINO SOUTH,KWAKUNGU,1131,1189,2320,512,2.85,812.75
NYANZA,KISUMU EAST,KADIBO,KAWINO SOUTH,NDUURU,375,461,836,171,6.48,129.07
NYANZA,KISUMU EAST,KADIBO,KAWINO SOUTH,UGWE,763,804,1567,336,7.39,212.15
NYANZA,KISUMU EAST,KADIBO,KOMBURA,LELA,2278,2585,4863,1023,11.68,416.42
NYANZA,KISUMU EAST,KADIBO,KOMBURA,MASOGO,1565,1688,3253,744,8.46,384.72
NYANZA,KISUMU EAST,KADIBO,WEST KOCHIENG,NYAMWARE NORTH,2955,3235,6190,1309,10.31,600.33
NYANZA,KISUMU EAST,KADIBO,WEST KOCHIENG,NYAMWARE SOUTH,2239,2737,4976,971,6.17,807.12
NYANZA,KISUMU EAST,WINAM,KAJULU EAST,GOT NYABONDO,1934,2116,4050,853,4.65,871.62
NYANZA,KISUMU EAST,WINAM,KAJULU EAST,KADERO,3270,3520,6790,1505,7.27,934.48
NYANZA,KISUMU EAST,WINAM,KAJULU EAST,OKOK,1881,2057,3938,887,3.64,1080.71
NYANZA,KISUMU EAST,WINAM,KAJULU WEST,KONYA,6933,7342,14275,3357,13.7,1042.2
NYANZA,KISUMU EAST,WINAM,KAJULU WEST,WATHOREGO,5794,6029,11823,2849,8.97,1318.72
NYANZA,KISUMU EAST,WINAM,KISUMU CENTRAL,K0RANDO A,7366,4691,12057,2406,10.47,1151.87
NYANZA,KISUMU EAST,WINAM,KISUMU CENTRAL,KORANDOB,3116,3330,6446,1367,8.05,800.3
NYANZA,KISUMU EAST,WINAM,KISUMU EAST,DAGO,2803,2921,5724,1275,9.76,586.72
NYANZA,KISUMU EAST,WINAM,KISUMU EAST,KANYAKWAR,6447,6107,12554,3553,6.56,1913.25
NYANZA,KISUMU EAST,WINAM,KISUMU EAST,KOGONY,10041,9584,19625,5164,11.77,1666.98
NYANZA,KISUMU EAST,WINAM,KISUMU EAST,MKENDWA,515,517,1032,219,1.33,775.82
NYANZA,KISUMU EAST,WINAM,KISUMU NORTH,BAR A,2094,2225,4319,957,6.36,679.34
NYANZA,KISUMU EAST,WINAM,KISUMU NORTH,BAR B,1944,2121,4065,898,6.7,606.54
NYANZA,KISUMU EAST,WINAM,KISUMU NORTH,NYAHERA,4796,4954,9750,2041,16.39,594.93
NYANZA,KISUMU EAST,WINAM,KISUMU SOUTH WEST,KANYAWEGI,3237,3292,6529,1454,17.44,374.31
NYANZA,KISUMU EAST,WINAM,KISUMU SOUTH WEST,OJOLA,4001,4322,8323,1823,16.67,499.13
NYANZA,KISUMU EAST,WINAM,KISUMU SOUTH WEST,OSIRI,3428,3846,7274,1681,16.31,445.9
NYANZA,KISUMU EAST,WINAM,KOLWA CENTRAL,KASULE,9550,9702,19252,4880,17.49,1101.03
NYANZA,KISUMU EAST,WINAM,KOLWA CENTRAL,NYALUNYA,6082,6405,12487,2731,16.63,751.02
NYANZA,KISUMU EAST,WINAM,KOLWA EAST,BUOYE,2746,3043,5789,1230,23.74,243.86
NYANZA,KISUMU EAST,WINAM,KOLWA EAST,CHIGA,4841,5035,9876,2168,22.09,447.02
NYANZA,KISUMU EAST,WINAM,KOLWA EAST,MAYENYA,2720,2903,5623,1205,11.92,471.76
NYANZA,KISUMU EAST,WINAM,KOLWA WEST,MANYATTA B,14219,13733,27952,7808,2.54,10998.23
NYANZA,KISUMU EAST,WINAM,KOLWA WEST,NYALENDA A,14829,13440,28269,8070,3.16,8952.69
NYANZA,KISUMU EAST,WINAM,KOLWA WEST,NYALENDA B,16189,16241,32430,8561,4.71,6886.37
NYANZA,KISUMU EAST,WINAM,KONDELE,MANYATTA A,23503,24501,48004,12525,2.36,20333.79
NYANZA,KISUMU EAST,WINAM,KONDELE,MIGOSI,9182,10644,19826,4795,1.93,10291.2
NYANZA,KISUMU EAST,WINAM,KONDELE,NYAWITA,7526,7221,14747,4099,1.31,11281.36
NYANZA,KISUMU EAST,WINAM,MIWANI,MIWANI CENTRAL,521,346,867,304,28.74,30.17
NYANZA,KISUMU EAST,WINAM,MIWANI,MIWANI EAST,826,734,1560,390,32.85,47.49
NYANZA,KISUMU EAST,WINAM,MIWANI,MIWANI NORTH,540,465,1005,275,16.31,61.63
NYANZA,KISUMU EAST,WINAM,MIWANI,MIWANI WEST,3206,1525,4731,1016,26.73,176.99
NYANZA,KISUMU EAST,WINAM,TOWN,BANDARI,3878,3745,7623,1921,7.23,1055.07
NYANZA,KISUMU EAST,WINAM,TOWN,KALOLENI,6933,7873,14806,3658,2.1,7036.07
NYANZA,KISUMU EAST,WINAM,TOWN,NORTHERN,4804,4935,9739,2107,1.31,7439.46
NYANZA,KISUMU EAST,WINAM,TOWN,SOUTHERN,4729,4434,9163,2476,5.21,1759.81
NYANZA,KISUMU WEST,KOMBEWA,NORTH CENTRAL SEME,KADERO,1587,1818,3405,812,11.58,294.17
NYANZA,KISUMU WEST,KOMBEWA,NORTH CENTRAL SEME,KATIENO EAST,1547,1835,3382,744,7.82,432.71
